"","District","Name","TEA","NCES","Charter","Student_Population","Subject","Score"
"2756",84910,"CLEAR CREEK ISD","B","21","N","Male","Reading","48"
"2757",84910,"CLEAR CREEK ISD","B","21","N","At_Risk","Math","37"
"2758",84910,"CLEAR CREEK ISD","B","21","N","At_Risk","Reading","35"
"2759",84910,"CLEAR CREEK ISD","B","21","N","Special","Math","28"
"2760",84910,"CLEAR CREEK ISD","B","21","N","Special","Reading","27"
"2761",84911,"FRIENDSWOOD ISD","G","21","N","All","Math","62"
"2762",84911,"FRIENDSWOOD ISD","G","21","N","All","Reading","64"
"2763",84911,"FRIENDSWOOD ISD","G","21","N","Econ_Dis","Math","37"
"2764",84911,"FRIENDSWOOD ISD","G","21","N","Econ_Dis","Reading","34"
"2765",84911,"FRIENDSWOOD ISD","G","21","N","Female","Math","59"
"2766",84911,"FRIENDSWOOD ISD","G","21","N","Female","Reading","65"
"2767",84911,"FRIENDSWOOD ISD","G","21","N","Male","Math","66"
"2768",84911,"FRIENDSWOOD ISD","G","21","N","Male","Reading","63"
"2769",84911,"FRIENDSWOOD ISD","G","21","N","At_Risk","Math","16"
"2770",84911,"FRIENDSWOOD ISD","G","21","N","At_Risk","Reading","20"
"2771",84911,"FRIENDSWOOD ISD","G","21","N","Special","Math","45"
"2772",84911,"FRIENDSWOOD ISD","G","21","N","Special","Reading","48"
"2773",86901,"FREDERICKSBURG ISD","E","33","N","All","Math","54"
"2774",86901,"FREDERICKSBURG ISD","E","33","N","All","Reading","51"
"2775",86901,"FREDERICKSBURG ISD","E","33","N","Econ_Dis","Math","41"
"2776",86901,"FREDERICKSBURG ISD","E","33","N","Econ_Dis","Reading","40"
"2777",86901,"FREDERICKSBURG ISD","E","33","N","Female","Math","55"
"2778",86901,"FREDERICKSBURG ISD","E","33","N","Female","Reading","54"
"2779",86901,"FREDERICKSBURG ISD","E","33","N","Male","Math","53"
"2780",86901,"FREDERICKSBURG ISD","E","33","N","Male","Reading","48"
"2781",86901,"FREDERICKSBURG ISD","E","33","N","At_Risk","Math","37"
"2782",86901,"FREDERICKSBURG ISD","E","33","N","At_Risk","Reading","43"
"2783",86901,"FREDERICKSBURG ISD","E","33","N","Special","Math","15"
"2784",86901,"FREDERICKSBURG ISD","E","33","N","Special","Reading","12"
"2785",88902,"GOLIAD ISD","G","42","N","All","Math","40"
"2786",88902,"GOLIAD ISD","G","42","N","All","Reading","34"
"2787",88902,"GOLIAD ISD","G","42","N","Econ_Dis","Math","31"
"2788",88902,"GOLIAD ISD","G","42","N","Econ_Dis","Reading","24"
"2789",88902,"GOLIAD ISD","G","42","N","Female","Math","52"
"2790",88902,"GOLIAD ISD","G","42","N","Female","Reading","39"
"2791",88902,"GOLIAD ISD","G","42","N","Male","Math","29"
"2792",88902,"GOLIAD ISD","G","42","N","Male","Reading","31"
"2793",88902,"GOLIAD ISD","G","42","N","At_Risk","Math","24"
"2794",88902,"GOLIAD ISD","G","42","N","At_Risk","Reading","13"
"2795",88902,"GOLIAD ISD","G","42","N","Special","Math","17"
"2796",88902,"GOLIAD ISD","G","42","N","Special","Reading","8"
"2797",89901,"GONZALES ISD","G","32","N","All","Math","47"
"2798",89901,"GONZALES ISD","G","32","N","All","Reading","35"
"2799",89901,"GONZALES ISD","G","32","N","Econ_Dis","Math","40"
"2800",89901,"GONZALES ISD","G","32","N","Econ_Dis","Reading","32"
"2801",89901,"GONZALES ISD","G","32","N","Female","Math","44"
"2802",89901,"GONZALES ISD","G","32","N","Female","Reading","34"
"2803",89901,"GONZALES ISD","G","32","N","Male","Math","49"
"2804",89901,"GONZALES ISD","G","32","N","Male","Reading","37"
"2805",89901,"GONZALES ISD","G","32","N","At_Risk","Math","35"
"2806",89901,"GONZALES ISD","G","32","N","At_Risk","Reading","20"
"2807",89901,"GONZALES ISD","G","32","N","Special","Math","31"
"2808",89901,"GONZALES ISD","G","32","N","Special","Reading","23"
"2809",89903,"NIXON-SMILEY CISD","G","43","N","All","Math","32"
"2810",89903,"NIXON-SMILEY CISD","G","43","N","All","Reading","32"
"2811",89903,"NIXON-SMILEY CISD","G","43","N","Econ_Dis","Math","36"
"2812",89903,"NIXON-SMILEY CISD","G","43","N","Econ_Dis","Reading","32"
"2813",89903,"NIXON-SMILEY CISD","G","43","N","Female","Math","32"
"2814",89903,"NIXON-SMILEY CISD","G","43","N","Female","Reading","29"
"2815",89903,"NIXON-SMILEY CISD","G","43","N","Male","Math","33"
"2816",89903,"NIXON-SMILEY CISD","G","43","N","Male","Reading","38"
"2817",89903,"NIXON-SMILEY CISD","G","43","N","At_Risk","Math","24"
"2818",89903,"NIXON-SMILEY CISD","G","43","N","At_Risk","Reading","12"
"2819",89903,"NIXON-SMILEY CISD","G","43","N","Special","Math","25"
"2820",89903,"NIXON-SMILEY CISD","G","43","N","Special","Reading","17"
"2821",90904,"PAMPA ISD","G","33","N","All","Math","48"
"2822",90904,"PAMPA ISD","G","33","N","All","Reading","40"
"2823",90904,"PAMPA ISD","G","33","N","Econ_Dis","Math","42"
"2824",90904,"PAMPA ISD","G","33","N","Econ_Dis","Reading","32"
"2825",90904,"PAMPA ISD","G","33","N","Female","Math","44"
"2826",90904,"PAMPA ISD","G","33","N","Female","Reading","40"
"2827",90904,"PAMPA ISD","G","33","N","Male","Math","52"
"2828",90904,"PAMPA ISD","G","33","N","Male","Reading","40"
"2829",90904,"PAMPA ISD","G","33","N","At_Risk","Math","28"
"2830",90904,"PAMPA ISD","G","33","N","At_Risk","Reading","15"
"2831",90904,"PAMPA ISD","G","33","N","Special","Math","31"
"2832",90904,"PAMPA ISD","G","33","N","Special","Reading","31"
"2833",91903,"DENISON ISD","D","13","N","All","Math","47"
"2834",91903,"DENISON ISD","D","13","N","All","Reading","45"
"2835",91903,"DENISON ISD","D","13","N","Econ_Dis","Math","40"
"2836",91903,"DENISON ISD","D","13","N","Econ_Dis","Reading","39"
"2837",91903,"DENISON ISD","D","13","N","Female","Math","41"
"2838",91903,"DENISON ISD","D","13","N","Female","Reading","45"
"2839",91903,"DENISON ISD","D","13","N","Male","Math","54"
"2840",91903,"DENISON ISD","D","13","N","Male","Reading","46"
"2841",91903,"DENISON ISD","D","13","N","At_Risk","Math","18"
"2842",91903,"DENISON ISD","D","13","N","At_Risk","Reading","20"
"2843",91903,"DENISON ISD","D","13","N","Special","Math","39"
"2844",91903,"DENISON ISD","D","13","N","Special","Reading","35"
"2845",91905,"HOWE ISD","D","41","N","All","Math","57"
"2846",91905,"HOWE ISD","D","41","N","All","Reading","58"
"2847",91905,"HOWE ISD","D","41","N","Econ_Dis","Math","39"
"2848",91905,"HOWE ISD","D","41","N","Econ_Dis","Reading","54"
"2849",91905,"HOWE ISD","D","41","N","Female","Math","52"
"2850",91905,"HOWE ISD","D","41","N","Female","Reading","59"
"2851",91905,"HOWE ISD","D","41","N","Male","Math","62"
"2852",91905,"HOWE ISD","D","41","N","Male","Reading","57"
"2853",91905,"HOWE ISD","D","41","N","At_Risk","Math","40"
"2854",91905,"HOWE ISD","D","41","N","At_Risk","Reading","38"
"2855",91905,"HOWE ISD","D","41","N","Special","Math","50"
"2856",91905,"HOWE ISD","D","41","N","Special","Reading","40"
"2857",91906,"SHERMAN ISD","C","13","N","All","Math","39"
"2858",91906,"SHERMAN ISD","C","13","N","All","Reading","40"
"2859",91906,"SHERMAN ISD","C","13","N","Econ_Dis","Math","38"
"2860",91906,"SHERMAN ISD","C","13","N","Econ_Dis","Reading","36"
"2861",91906,"SHERMAN ISD","C","13","N","Female","Math","37"
"2862",91906,"SHERMAN ISD","C","13","N","Female","Reading","42"
"2863",91906,"SHERMAN ISD","C","13","N","Male","Math","42"
"2864",91906,"SHERMAN ISD","C","13","N","Male","Reading","39"
"2865",91906,"SHERMAN ISD","C","13","N","At_Risk","Math","33"
"2866",91906,"SHERMAN ISD","C","13","N","At_Risk","Reading","29"
"2867",91906,"SHERMAN ISD","C","13","N","Special","Math","24"
"2868",91906,"SHERMAN ISD","C","13","N","Special","Reading","26"
"2869",91907,"TIOGA ISD","F","42","N","All","Math","72"
"2870",91907,"TIOGA ISD","F","42","N","All","Reading","55"
"2871",91907,"TIOGA ISD","F","42","N","Econ_Dis","Math","79"
"2872",91907,"TIOGA ISD","F","42","N","Econ_Dis","Reading","36"
"2873",91907,"TIOGA ISD","F","42","N","Female","Math","82"
"2874",91907,"TIOGA ISD","F","42","N","Female","Reading","71"
"2875",91907,"TIOGA ISD","F","42","N","Male","Math","67"
"2876",91907,"TIOGA ISD","F","42","N","Male","Reading","47"
"2877",91907,"TIOGA ISD","F","42","N","At_Risk","Math","50"
"2878",91907,"TIOGA ISD","F","42","N","At_Risk","Reading","30"
"2879",91907,"TIOGA ISD","F","42","N","Special","Math","38"
"2880",91907,"TIOGA ISD","F","42","N","Special","Reading","25"
"2881",91908,"VAN ALSTYNE ISD","D","41","N","All","Math","50"
"2882",91908,"VAN ALSTYNE ISD","D","41","N","All","Reading","52"
"2883",91908,"VAN ALSTYNE ISD","D","41","N","Econ_Dis","Math","29"
"2884",91908,"VAN ALSTYNE ISD","D","41","N","Econ_Dis","Reading","32"
"2885",91908,"VAN ALSTYNE ISD","D","41","N","Female","Math","53"
"2886",91908,"VAN ALSTYNE ISD","D","41","N","Female","Reading","54"
"2887",91908,"VAN ALSTYNE ISD","D","41","N","Male","Math","47"
"2888",91908,"VAN ALSTYNE ISD","D","41","N","Male","Reading","49"
"2889",91908,"VAN ALSTYNE ISD","D","41","N","At_Risk","Math","14"
"2890",91908,"VAN ALSTYNE ISD","D","41","N","At_Risk","Reading","21"
"2891",91908,"VAN ALSTYNE ISD","D","41","N","Special","Math","33"
"2892",91908,"VAN ALSTYNE ISD","D","41","N","Special","Reading","17"
"2893",91909,"WHITESBORO ISD","D","32","N","All","Math","49"
"2894",91909,"WHITESBORO ISD","D","32","N","All","Reading","45"
"2895",91909,"WHITESBORO ISD","D","32","N","Econ_Dis","Math","39"
"2896",91909,"WHITESBORO ISD","D","32","N","Econ_Dis","Reading","35"
"2897",91909,"WHITESBORO ISD","D","32","N","Female","Math","36"
"2898",91909,"WHITESBORO ISD","D","32","N","Female","Reading","46"
"2899",91909,"WHITESBORO ISD","D","32","N","Male","Math","59"
"2900",91909,"WHITESBORO ISD","D","32","N","Male","Reading","44"
"2901",91909,"WHITESBORO ISD","D","32","N","At_Risk","Math","28"
"2902",91909,"WHITESBORO ISD","D","32","N","At_Risk","Reading","19"
"2903",91909,"WHITESBORO ISD","D","32","N","Special","Math","21"
"2904",91909,"WHITESBORO ISD","D","32","N","Special","Reading","21"
"2905",91910,"WHITEWRIGHT ISD","H","42","N","All","Math","36"
"2906",91910,"WHITEWRIGHT ISD","H","42","N","All","Reading","33"
"2907",91910,"WHITEWRIGHT ISD","H","42","N","Econ_Dis","Math","23"
"2908",91910,"WHITEWRIGHT ISD","H","42","N","Econ_Dis","Reading","7"
"2909",91910,"WHITEWRIGHT ISD","H","42","N","Female","Math","47"
"2910",91910,"WHITEWRIGHT ISD","H","42","N","Female","Reading","47"
"2911",91910,"WHITEWRIGHT ISD","H","42","N","Male","Math","31"
"2912",91910,"WHITEWRIGHT ISD","H","42","N","Male","Reading","25"
"2913",91910,"WHITEWRIGHT ISD","H","42","N","At_Risk","Math","25"
"2914",91910,"WHITEWRIGHT ISD","H","42","N","At_Risk","Reading","0"
"2915",91910,"WHITEWRIGHT ISD","H","42","N","Special","Math","20"
"2916",91910,"WHITEWRIGHT ISD","H","42","N","Special","Reading","20"
"2917",91913,"POTTSBORO ISD","D","23","N","All","Math","54"
"2918",91913,"POTTSBORO ISD","D","23","N","All","Reading","43"
"2919",91913,"POTTSBORO ISD","D","23","N","Econ_Dis","Math","49"
"2920",91913,"POTTSBORO ISD","D","23","N","Econ_Dis","Reading","39"
"2921",91913,"POTTSBORO ISD","D","23","N","Female","Math","45"
"2922",91913,"POTTSBORO ISD","D","23","N","Female","Reading","41"
"2923",91913,"POTTSBORO ISD","D","23","N","Male","Math","63"
"2924",91913,"POTTSBORO ISD","D","23","N","Male","Reading","46"
"2925",91913,"POTTSBORO ISD","D","23","N","At_Risk","Math","34"
"2926",91913,"POTTSBORO ISD","D","23","N","At_Risk","Reading","14"
"2927",91913,"POTTSBORO ISD","D","23","N","Special","Math","20"
"2928",91913,"POTTSBORO ISD","D","23","N","Special","Reading","30"
"2929",91914,"S AND S CISD","D","41","N","All","Math","57"
"2930",91914,"S AND S CISD","D","41","N","All","Reading","59"
"2931",91914,"S AND S CISD","D","41","N","Econ_Dis","Math","50"
"2932",91914,"S AND S CISD","D","41","N","Econ_Dis","Reading","47"
"2933",91914,"S AND S CISD","D","41","N","Female","Math","52"
"2934",91914,"S AND S CISD","D","41","N","Female","Reading","56"
"2935",91914,"S AND S CISD","D","41","N","Male","Math","63"
"2936",91914,"S AND S CISD","D","41","N","Male","Reading","63"
"2937",91914,"S AND S CISD","D","41","N","At_Risk","Math","29"
"2938",91914,"S AND S CISD","D","41","N","At_Risk","Reading","35"
"2939",91914,"S AND S CISD","D","41","N","Special","Math","20"
"2940",91914,"S AND S CISD","D","41","N","Special","Reading","40"
"2941",91917,"GUNTER ISD","F","42","N","All","Math","61"
"2942",91917,"GUNTER ISD","F","42","N","All","Reading","44"
"2943",91917,"GUNTER ISD","F","42","N","Econ_Dis","Math","46"
"2944",91917,"GUNTER ISD","F","42","N","Econ_Dis","Reading","17"
"2945",91917,"GUNTER ISD","F","42","N","Female","Math","58"
"2946",91917,"GUNTER ISD","F","42","N","Female","Reading","42"
"2947",91917,"GUNTER ISD","F","42","N","Male","Math","64"
"2948",91917,"GUNTER ISD","F","42","N","Male","Reading","47"
"2949",91917,"GUNTER ISD","F","42","N","At_Risk","Math","30"
"2950",91917,"GUNTER ISD","F","42","N","At_Risk","Reading","9"
"2951",91917,"GUNTER ISD","F","42","N","Special","Math","40"
"2952",91917,"GUNTER ISD","F","42","N","Special","Reading","0"
"2953",92901,"GLADEWATER ISD","D","23","N","All","Math","25"
"2954",92901,"GLADEWATER ISD","D","23","N","All","Reading","35"
"2955",92901,"GLADEWATER ISD","D","23","N","Econ_Dis","Math","19"
"2956",92901,"GLADEWATER ISD","D","23","N","Econ_Dis","Reading","31"
"2957",92901,"GLADEWATER ISD","D","23","N","Female","Math","17"
"2958",92901,"GLADEWATER ISD","D","23","N","Female","Reading","49"
"2959",92901,"GLADEWATER ISD","D","23","N","Male","Math","30"
"2960",92901,"GLADEWATER ISD","D","23","N","Male","Reading","26"
"2961",92901,"GLADEWATER ISD","D","23","N","At_Risk","Math","18"
"2962",92901,"GLADEWATER ISD","D","23","N","At_Risk","Reading","27"
"2963",92901,"GLADEWATER ISD","D","23","N","Special","Math","30"
"2964",92901,"GLADEWATER ISD","D","23","N","Special","Reading","30"
"2965",92902,"KILGORE ISD","D","31","N","All","Math","40"
"2966",92902,"KILGORE ISD","D","31","N","All","Reading","39"
"2967",92902,"KILGORE ISD","D","31","N","Econ_Dis","Math","37"
"2968",92902,"KILGORE ISD","D","31","N","Econ_Dis","Reading","38"
"2969",92902,"KILGORE ISD","D","31","N","Female","Math","37"
"2970",92902,"KILGORE ISD","D","31","N","Female","Reading","42"
"2971",92902,"KILGORE ISD","D","31","N","Male","Math","42"
"2972",92902,"KILGORE ISD","D","31","N","Male","Reading","37"
"2973",92902,"KILGORE ISD","D","31","N","At_Risk","Math","30"
"2974",92902,"KILGORE ISD","D","31","N","At_Risk","Reading","29"
"2975",92902,"KILGORE ISD","D","31","N","Special","Math","30"
"2976",92902,"KILGORE ISD","D","31","N","Special","Reading","27"
"2977",92903,"LONGVIEW ISD","C","13","N","All","Math","54"
"2978",92903,"LONGVIEW ISD","C","13","N","All","Reading","46"
"2979",92903,"LONGVIEW ISD","C","13","N","Econ_Dis","Math","46"
"2980",92903,"LONGVIEW ISD","C","13","N","Econ_Dis","Reading","37"
"2981",92903,"LONGVIEW ISD","C","13","N","Female","Math","50"
"2982",92903,"LONGVIEW ISD","C","13","N","Female","Reading","47"
"2983",92903,"LONGVIEW ISD","C","13","N","Male","Math","58"
"2984",92903,"LONGVIEW ISD","C","13","N","Male","Reading","45"
"2985",92903,"LONGVIEW ISD","C","13","N","At_Risk","Math","44"
"2986",92903,"LONGVIEW ISD","C","13","N","At_Risk","Reading","36"
"2987",92903,"LONGVIEW ISD","C","13","N","Special","Math","43"
"2988",92903,"LONGVIEW ISD","C","13","N","Special","Reading","37"
"2989",92904,"PINE TREE ISD","D","13","N","All","Math","45"
"2990",92904,"PINE TREE ISD","D","13","N","All","Reading","37"
"2991",92904,"PINE TREE ISD","D","13","N","Econ_Dis","Math","38"
"2992",92904,"PINE TREE ISD","D","13","N","Econ_Dis","Reading","30"
"2993",92904,"PINE TREE ISD","D","13","N","Female","Math","43"
"2994",92904,"PINE TREE ISD","D","13","N","Female","Reading","35"
"2995",92904,"PINE TREE ISD","D","13","N","Male","Math","47"
"2996",92904,"PINE TREE ISD","D","13","N","Male","Reading","39"
"2997",92904,"PINE TREE ISD","D","13","N","At_Risk","Math","35"
"2998",92904,"PINE TREE ISD","D","13","N","At_Risk","Reading","23"
"2999",92904,"PINE TREE ISD","D","13","N","Special","Math","25"
"3000",92904,"PINE TREE ISD","D","13","N","Special","Reading","26"
"3001",92906,"SABINE ISD","D","41","N","All","Math","65"
"3002",92906,"SABINE ISD","D","41","N","All","Reading","51"
"3003",92906,"SABINE ISD","D","41","N","Econ_Dis","Math","60"
"3004",92906,"SABINE ISD","D","41","N","Econ_Dis","Reading","46"
"3005",92906,"SABINE ISD","D","41","N","Female","Math","64"
"3006",92906,"SABINE ISD","D","41","N","Female","Reading","53"
"3007",92906,"SABINE ISD","D","41","N","Male","Math","66"
"3008",92906,"SABINE ISD","D","41","N","Male","Reading","49"
"3009",92906,"SABINE ISD","D","41","N","At_Risk","Math","50"
"3010",92906,"SABINE ISD","D","41","N","At_Risk","Reading","31"
"3011",92906,"SABINE ISD","D","41","N","Special","Math","40"
"3012",92906,"SABINE ISD","D","41","N","Special","Reading","30"
"3013",92907,"SPRING HILL ISD","D","13","N","All","Math","50"
"3014",92907,"SPRING HILL ISD","D","13","N","All","Reading","57"
"3015",92907,"SPRING HILL ISD","D","13","N","Econ_Dis","Math","29"
"3016",92907,"SPRING HILL ISD","D","13","N","Econ_Dis","Reading","36"
"3017",92907,"SPRING HILL ISD","D","13","N","Female","Math","55"
"3018",92907,"SPRING HILL ISD","D","13","N","Female","Reading","64"
"3019",92907,"SPRING HILL ISD","D","13","N","Male","Math","46"
"3020",92907,"SPRING HILL ISD","D","13","N","Male","Reading","50"
"3021",92907,"SPRING HILL ISD","D","13","N","At_Risk","Math","25"
"3022",92907,"SPRING HILL ISD","D","13","N","At_Risk","Reading","28"
"3023",92907,"SPRING HILL ISD","D","13","N","Special","Math","36"
"3024",92907,"SPRING HILL ISD","D","13","N","Special","Reading","36"
"3025",92908,"WHITE OAK ISD","D","23","N","All","Math","57"
"3026",92908,"WHITE OAK ISD","D","23","N","All","Reading","42"
"3027",92908,"WHITE OAK ISD","D","23","N","Econ_Dis","Math","56"
"3028",92908,"WHITE OAK ISD","D","23","N","Econ_Dis","Reading","35"
"3029",92908,"WHITE OAK ISD","D","23","N","Female","Math","52"
"3030",92908,"WHITE OAK ISD","D","23","N","Female","Reading","43"
"3031",92908,"WHITE OAK ISD","D","23","N","Male","Math","61"
"3032",92908,"WHITE OAK ISD","D","23","N","Male","Reading","40"
"3033",92908,"WHITE OAK ISD","D","23","N","At_Risk","Math","29"
"3034",92908,"WHITE OAK ISD","D","23","N","At_Risk","Reading","21"
"3035",92908,"WHITE OAK ISD","D","23","N","Special","Math","29"
"3036",92908,"WHITE OAK ISD","D","23","N","Special","Reading","21"
"3037",93901,"ANDERSON-SHIRO CISD","E","42","N","All","Math","69"
"3038",93901,"ANDERSON-SHIRO CISD","E","42","N","All","Reading","46"
"3039",93901,"ANDERSON-SHIRO CISD","E","42","N","Econ_Dis","Math","56"
"3040",93901,"ANDERSON-SHIRO CISD","E","42","N","Econ_Dis","Reading","32"
"3041",93901,"ANDERSON-SHIRO CISD","E","42","N","Female","Math","68"
"3042",93901,"ANDERSON-SHIRO CISD","E","42","N","Female","Reading","57"
"3043",93901,"ANDERSON-SHIRO CISD","E","42","N","Male","Math","71"
"3044",93901,"ANDERSON-SHIRO CISD","E","42","N","Male","Reading","33"
"3045",93901,"ANDERSON-SHIRO CISD","E","42","N","At_Risk","Math","54"
"3046",93901,"ANDERSON-SHIRO CISD","E","42","N","At_Risk","Reading","17"
"3047",93901,"ANDERSON-SHIRO CISD","E","42","N","Special","Math","40"
"3048",93901,"ANDERSON-SHIRO CISD","E","42","N","Special","Reading","40"
"3049",93903,"IOLA ISD","H","42","N","All","Math","71"
"3050",93903,"IOLA ISD","H","42","N","All","Reading","49"
"3051",93903,"IOLA ISD","H","42","N","Econ_Dis","Math","62"
"3052",93903,"IOLA ISD","H","42","N","Econ_Dis","Reading","38"
"3053",93903,"IOLA ISD","H","42","N","Female","Math","80"
"3054",93903,"IOLA ISD","H","42","N","Female","Reading","55"
"3055",93903,"IOLA ISD","H","42","N","Male","Math","60"
"3056",93903,"IOLA ISD","H","42","N","Male","Reading","40"
"3057",93903,"IOLA ISD","H","42","N","At_Risk","Math","54"
"3058",93903,"IOLA ISD","H","42","N","At_Risk","Reading","15"
"3059",93903,"IOLA ISD","H","42","N","Special","Math","20"
"3060",93903,"IOLA ISD","H","42","N","Special","Reading","20"
"3061",93904,"NAVASOTA ISD","D","32","N","All","Math","37"
"3062",93904,"NAVASOTA ISD","D","32","N","All","Reading","32"
"3063",93904,"NAVASOTA ISD","D","32","N","Econ_Dis","Math","33"
"3064",93904,"NAVASOTA ISD","D","32","N","Econ_Dis","Reading","27"
"3065",93904,"NAVASOTA ISD","D","32","N","Female","Math","29"
"3066",93904,"NAVASOTA ISD","D","32","N","Female","Reading","38"
"3067",93904,"NAVASOTA ISD","D","32","N","Male","Math","43"
"3068",93904,"NAVASOTA ISD","D","32","N","Male","Reading","28"
"3069",93904,"NAVASOTA ISD","D","32","N","At_Risk","Math","31"
